date,product,min_price,max_price,avg_price,unit,market
2025-11-29,Portakal (Sıkmalık),20.0,35.0,27.5,Kg,antalya
2025-11-29,Portakal (Valencia Pak),25.0,50.0,37.5,Kg,antalya
2025-12-01,Greyfurt,40.0,65.0,52.5,Kg,antalya
2025-12-01,Lime Limon,120.0,210.0,165.0,Kg,antalya
2025-12-01,Limon,30.0,45.0,37.5,Kg,antalya
2025-12-01,Portakal (Sıkmalık),20.0,35.0,27.5,Kg,antalya
2025-12-01,Portakal (Valencia Pak),25.0,50.0,37.5,Kg,antalya
2025-12-02,Greyfurt,40.0,65.0,52.5,Kg,antalya
2025-12-02,Lime Limon,120.0,210.0,165.0,Kg,antalya
2025-12-02,Limon,30.0,45.0,37.5,Kg,antalya
2025-12-02,Portakal (Sıkmalık),20.0,35.0,27.5,Kg,antalya
2025-12-02,Portakal (Valencia Pak),25.0,45.0,35.0,Kg,antalya
2025-12-03,Greyfurt,40.0,65.0,52.5,Kg,antalya
2025-12-03,Lime Limon,120.0,210.0,165.0,Kg,antalya
2025-12-03,Limon,30.0,40.0,35.0,Kg,antalya
2025-12-03,Portakal (Sıkmalık),20.0,35.0,27.5,Kg,antalya
2025-12-03,Portakal (Valencia Pak),25.0,45.0,35.0,Kg,antalya
2025-12-04,Greyfurt,40.0,65.0,52.5,Kg,antalya
2025-12-04,Lime Limon,120.0,210.0,165.0,Kg,antalya
2025-12-04,Limon,30.0,40.0,35.0,Kg,antalya
2025-12-04,Portakal (Sıkmalık),20.0,35.0,27.5,Kg,antalya
2025-12-04,Portakal (Valencia Pak),25.0,45.0,35.0,Kg,antalya
2025-12-05,Greyfurt,40.0,65.0,52.5,Kg,antalya
2025-12-05,Lime Limon,120.0,210.0,165.0,Kg,antalya
2025-12-05,Limon,30.0,40.0,35.0,Kg,antalya
2025-12-05,Portakal (Sıkmalık),20.0,35.0,27.5,Kg,antalya
2025-12-05,Portakal (Valencia Pak),25.0,45.0,35.0,Kg,antalya
2025-12-06,Greyfurt,40.0,65.0,52.5,Kg,antalya
2025-12-06,Lime Limon,120.0,210.0,165.0,Kg,antalya
2025-12-06,Limon,30.0,40.0,35.0,Kg,antalya
2025-12-06,Portakal (Sıkmalık),20.0,35.0,27.5,Kg,antalya
2025-12-06,Portakal (Valencia Pak),25.0,45.0,35.0,Kg,antalya
2025-12-08,Greyfurt,40.0,65.0,52.5,Kg,antalya
2025-12-08,Lime Limon,120.0,210.0,165.0,Kg,antalya
2025-12-08,Limon,30.0,60.0,45.0,Kg,antalya
2025-12-08,Portakal (Sıkmalık),20.0,35.0,27.5,Kg,antalya
2025-12-08,Portakal (Valencia Pak),25.0,45.0,35.0,Kg,antalya
2025-12-09,Greyfurt,40.0,65.0,52.5,Kg,antalya
2025-12-09,Lime Limon,120.0,210.0,165.0,Kg,antalya
2025-12-09,Limon,30.0,60.0,45.0,Kg,antalya
2025-12-09,Portakal (Sıkmalık),20.0,35.0,27.5,Kg,antalya
2025-12-09,Portakal (Valencia Pak),25.0,45.0,35.0,Kg,antalya
2025-12-10,Greyfurt,40.0,60.0,50.0,Kg,antalya
2025-12-10,Lime Limon,120.0,210.0,165.0,Kg,antalya
2025-12-10,Limon,30.0,60.0,45.0,Kg,antalya
2025-12-10,Portakal (Sıkmalık),20.0,35.0,27.5,Kg,antalya
2025-12-10,Portakal (Valencia Pak),25.0,40.0,32.5,Kg,antalya
2025-12-11,Greyfurt,40.0,60.0,50.0,Kg,antalya
2025-12-11,Lime Limon,120.0,210.0,165.0,Kg,antalya
2025-12-11,Limon,30.0,60.0,45.0,Kg,antalya
2025-12-11,Portakal (Sıkmalık),20.0,35.0,27.5,Kg,antalya
2025-12-11,Portakal (Valencia Pak),25.0,40.0,32.5,Kg,antalya
2025-12-12,Greyfurt,40.0,60.0,50.0,Kg,antalya
2025-12-12,Lime Limon,120.0,210.0,165.0,Kg,antalya
2025-12-12,Limon,30.0,50.0,40.0,Kg,antalya
2025-12-12,Portakal (Sıkmalık),20.0,35.0,27.5,Kg,antalya
2025-12-12,Portakal (Valencia Pak),25.0,38.0,31.5,Kg,antalya
2025-12-13,Greyfurt,40.0,60.0,50.0,Kg,antalya
2025-12-13,Lime Limon,120.0,210.0,165.0,Kg,antalya
2025-12-13,Limon,30.0,50.0,40.0,Kg,antalya
2025-12-13,Portakal (Sıkmalık),20.0,35.0,27.5,Kg,antalya
2025-12-13,Portakal (Valencia Pak),25.0,45.0,35.0,Kg,antalya
2025-12-15,Greyfurt,40.0,60.0,50.0,Kg,antalya
2025-12-15,Lime Limon,120.0,210.0,165.0,Kg,antalya
2025-12-15,Limon,30.0,50.0,40.0,Kg,antalya
2025-12-15,Portakal (Sıkmalık),20.0,35.0,27.5,Kg,antalya
2025-12-15,Portakal (Valencia Pak),25.0,45.0,35.0,Kg,antalya
2025-12-16,Greyfurt,40.0,60.0,50.0,Kg,antalya
2025-12-16,Lime Limon,120.0,210.0,165.0,Kg,antalya
2025-12-16,Limon,30.0,45.0,37.5,Kg,antalya
2025-12-16,Portakal (Sıkmalık),20.0,30.0,25.0,Kg,antalya
2025-12-16,Portakal (Valencia Pak),25.0,40.0,32.5,Kg,antalya
2025-12-17,Greyfurt,40.0,60.0,50.0,Kg,antalya
2025-12-17,Lime Limon,120.0,210.0,165.0,Kg,antalya
2025-12-17,Limon,30.0,45.0,37.5,Kg,antalya
2025-12-17,Portakal (Sıkmalık),20.0,30.0,25.0,Kg,antalya
2025-12-17,Portakal (Valencia Pak),25.0,40.0,32.5,Kg,antalya
2025-12-18,Greyfurt,40.0,60.0,50.0,Kg,antalya
2025-12-18,Lime Limon,120.0,210.0,165.0,Kg,antalya
2025-12-18,Limon,30.0,45.0,37.5,Kg,antalya
2025-12-18,Portakal (Sıkmalık),20.0,30.0,25.0,Kg,antalya
2025-12-18,Portakal (Valencia Pak),25.0,40.0,32.5,Kg,antalya
2025-12-19,Greyfurt,40.0,60.0,50.0,Kg,antalya
2025-12-19,Lime Limon,120.0,210.0,165.0,Kg,antalya
2025-12-19,Limon,30.0,45.0,37.5,Kg,antalya
2025-12-19,Portakal (Sıkmalık),20.0,30.0,25.0,Kg,antalya
2025-12-19,Portakal (Valencia Pak),25.0,40.0,32.5,Kg,antalya
2025-12-20,Greyfurt,40.0,60.0,50.0,Kg,antalya
2025-12-20,Lime Limon,120.0,210.0,165.0,Kg,antalya
2025-12-20,Limon,30.0,45.0,37.5,Kg,antalya
2025-12-20,Portakal (Sıkmalık),20.0,30.0,25.0,Kg,antalya
2025-12-20,Portakal (Valencia Pak),25.0,40.0,32.5,Kg,antalya
2025-12-22,Greyfurt,40.0,60.0,50.0,Kg,antalya
2025-12-22,Lime Limon,120.0,210.0,165.0,Kg,antalya
2025-12-22,Limon,30.0,40.0,35.0,Kg,antalya
2025-12-22,Portakal (Sıkmalık),20.0,30.0,25.0,Kg,antalya
2025-12-22,Portakal (Valencia Pak),25.0,40.0,32.5,Kg,antalya
2025-12-23,Greyfurt,40.0,60.0,50.0,Kg,antalya
2025-12-23,Lime Limon,120.0,210.0,165.0,Kg,antalya
2025-12-23,Limon,30.0,45.0,37.5,Kg,antalya
2025-12-23,Portakal (Sıkmalık),20.0,30.0,25.0,Kg,antalya
2025-12-23,Portakal (Valencia Pak),25.0,40.0,32.5,Kg,antalya
2025-12-24,Greyfurt,40.0,60.0,50.0,Kg,antalya
2025-12-24,Lime Limon,120.0,210.0,165.0,Kg,antalya
2025-12-24,Limon,30.0,45.0,37.5,Kg,antalya
2025-12-24,Portakal (Sıkmalık),20.0,30.0,25.0,Kg,antalya
2025-12-24,Portakal (Valencia Pak),25.0,40.0,32.5,Kg,antalya
2025-12-25,Greyfurt,40.0,60.0,50.0,Kg,antalya
2025-12-25,Lime Limon,120.0,210.0,165.0,Kg,antalya
2025-12-25,Limon,30.0,45.0,37.5,Kg,antalya
2025-12-25,Portakal (Sıkmalık),20.0,30.0,25.0,Kg,antalya
2025-12-25,Portakal (Valencia Pak),25.0,40.0,32.5,Kg,antalya
2025-12-26,Greyfurt,40.0,60.0,50.0,Kg,antalya
2025-12-26,Lime Limon,120.0,210.0,165.0,Kg,antalya
2025-12-26,Limon,30.0,40.0,35.0,Kg,antalya
2025-12-26,Portakal (Sıkmalık),20.0,30.0,25.0,Kg,antalya
2025-12-26,Portakal (Valencia Pak),25.0,40.0,32.5,Kg,antalya
2025-12-27,Greyfurt,40.0,60.0,50.0,Kg,antalya
2025-12-27,Lime Limon,120.0,210.0,165.0,Kg,antalya
2025-12-27,Limon,30.0,40.0,35.0,Kg,antalya
2025-12-27,Portakal (Sıkmalık),20.0,30.0,25.0,Kg,antalya
2025-12-27,Portakal (Valencia Pak),25.0,40.0,32.5,Kg,antalya
2025-12-29,Greyfurt,40.0,60.0,50.0,Kg,antalya
2025-12-29,Lime Limon,120.0,210.0,165.0,Kg,antalya
2025-12-29,Limon,30.0,40.0,35.0,Kg,antalya
2025-12-29,Portakal (Sıkmalık),20.0,30.0,25.0,Kg,antalya
2025-12-29,Portakal (Valencia Pak),25.0,40.0,32.5,Kg,antalya
2025-12-30,Greyfurt,40.0,60.0,50.0,Kg,antalya
2025-12-30,Lime Limon,120.0,210.0,165.0,Kg,antalya
2025-12-30,Limon,30.0,40.0,35.0,Kg,antalya
2025-12-30,Portakal (Sıkmalık),20.0,30.0,25.0,Kg,antalya
2025-12-30,Portakal (Valencia Pak),25.0,40.0,32.5,Kg,antalya
2025-12-31,Greyfurt,40.0,70.0,55.0,Kg,antalya
2025-12-31,Lime Limon,120.0,210.0,165.0,Kg,antalya
2025-12-31,Limon,30.0,40.0,35.0,Kg,antalya
2025-12-31,Portakal (Sıkmalık),20.0,30.0,25.0,Kg,antalya
2025-12-31,Portakal (Valencia Pak),25.0,40.0,32.5,Kg,antalya
2026-01-01,Greyfurt,25.0,50.0,37.5,Kg,antalya
2026-01-01,Lime Limon,120.0,260.0,190.0,Kg,antalya
2026-01-01,Limon,40.0,75.0,57.5,Kg,antalya
2026-01-01,Portakal (Sıkmalık),10.0,25.0,17.5,Kg,antalya
2026-01-01,Portakal (Valencia Pak),15.0,30.0,22.5,Kg,antalya
2026-01-02,Greyfurt,40.0,70.0,55.0,Kg,antalya
2026-01-02,Lime Limon,120.0,210.0,165.0,Kg,antalya
2026-01-02,Limon,30.0,40.0,35.0,Kg,antalya
2026-01-02,Portakal (Sıkmalık),20.0,30.0,25.0,Kg,antalya
2026-01-02,Portakal (Valencia Pak),25.0,40.0,32.5,Kg,antalya
2026-01-03,Greyfurt,40.0,70.0,55.0,Kg,antalya
2026-01-03,Lime Limon,120.0,210.0,165.0,Kg,antalya
2026-01-03,Limon,30.0,40.0,35.0,Kg,antalya
2026-01-03,Portakal (Sıkmalık),20.0,30.0,25.0,Kg,antalya
2026-01-03,Portakal (Valencia Pak),25.0,40.0,32.5,Kg,antalya
2026-01-05,Greyfurt,40.0,70.0,55.0,Kg,antalya
2026-01-05,Lime Limon,120.0,210.0,165.0,Kg,antalya
2026-01-05,Limon,30.0,40.0,35.0,Kg,antalya
2026-01-05,Portakal (Sıkmalık),20.0,30.0,25.0,Kg,antalya
2026-01-05,Portakal (Valencia Pak),25.0,40.0,32.5,Kg,antalya
2026-01-06,Greyfurt,40.0,70.0,55.0,Kg,antalya
2026-01-06,Lime Limon,120.0,210.0,165.0,Kg,antalya
2026-01-06,Limon,30.0,45.0,37.5,Kg,antalya
2026-01-06,Portakal (Sıkmalık),20.0,30.0,25.0,Kg,antalya
2026-01-06,Portakal (Valencia Pak),25.0,40.0,32.5,Kg,antalya
2026-01-07,Greyfurt,40.0,70.0,55.0,Kg,antalya
2026-01-07,Lime Limon,120.0,210.0,165.0,Kg,antalya
2026-01-07,Limon,30.0,45.0,37.5,Kg,antalya
2026-01-07,Portakal (Sıkmalık),15.0,25.0,20.0,Kg,antalya
2026-01-07,Portakal (Valencia Pak),25.0,35.0,30.0,Kg,antalya
2026-01-08,Greyfurt,40.0,70.0,55.0,Kg,antalya
2026-01-08,Lime Limon,120.0,230.0,175.0,Kg,antalya
2026-01-08,Limon,30.0,45.0,37.5,Kg,antalya
2026-01-08,Portakal (Sıkmalık),15.0,25.0,20.0,Kg,antalya
2026-01-08,Portakal (Valencia Pak),25.0,35.0,30.0,Kg,antalya
2026-01-09,Greyfurt,40.0,70.0,55.0,Kg,antalya
2026-01-09,Lime Limon,120.0,230.0,175.0,Kg,antalya
2026-01-09,Limon,30.0,45.0,37.5,Kg,antalya
2026-01-09,Portakal (Sıkmalık),15.0,25.0,20.0,Kg,antalya
2026-01-09,Portakal (Valencia Pak),25.0,35.0,30.0,Kg,antalya
2026-01-10,Greyfurt,40.0,70.0,55.0,Kg,antalya
2026-01-10,Lime Limon,120.0,230.0,175.0,Kg,antalya
2026-01-10,Limon,30.0,45.0,37.5,Kg,antalya
2026-01-10,Portakal (Sıkmalık),15.0,25.0,20.0,Kg,antalya
2026-01-10,Portakal (Valencia Pak),25.0,35.0,30.0,Kg,antalya
2026-01-12,Greyfurt,40.0,70.0,55.0,Kg,antalya
2026-01-12,Lime Limon,120.0,230.0,175.0,Kg,antalya
2026-01-12,Limon,30.0,45.0,37.5,Kg,antalya
2026-01-12,Portakal (Sıkmalık),15.0,25.0,20.0,Kg,antalya
2026-01-12,Portakal (Valencia Pak),25.0,35.0,30.0,Kg,antalya
2026-01-13,Greyfurt,40.0,70.0,55.0,Kg,antalya
2026-01-13,Lime Limon,120.0,230.0,175.0,Kg,antalya
2026-01-13,Limon,30.0,45.0,37.5,Kg,antalya
2026-01-13,Portakal (Sıkmalık),15.0,25.0,20.0,Kg,antalya
2026-01-13,Portakal (Valencia Pak),25.0,35.0,30.0,Kg,antalya
2026-01-14,Greyfurt,40.0,70.0,55.0,Kg,antalya
2026-01-14,Lime Limon,120.0,230.0,175.0,Kg,antalya
2026-01-14,Limon,30.0,45.0,37.5,Kg,antalya
2026-01-14,Portakal (Sıkmalık),15.0,25.0,20.0,Kg,antalya
2026-01-14,Portakal (Valencia Pak),25.0,35.0,30.0,Kg,antalya
2026-01-15,Greyfurt,40.0,70.0,55.0,Kg,antalya
2026-01-15,Lime Limon,120.0,230.0,175.0,Kg,antalya
2026-01-15,Limon,30.0,45.0,37.5,Kg,antalya
2026-01-15,Portakal (Sıkmalık),15.0,25.0,20.0,Kg,antalya
2026-01-15,Portakal (Valencia Pak),25.0,35.0,30.0,Kg,antalya
2026-01-16,Greyfurt,40.0,70.0,55.0,Kg,antalya
2026-01-16,Lime Limon,120.0,230.0,175.0,Kg,antalya
2026-01-16,Limon,30.0,45.0,37.5,Kg,antalya
2026-01-16,Portakal (Sıkmalık),15.0,25.0,20.0,Kg,antalya
2026-01-16,Portakal (Valencia Pak),25.0,35.0,30.0,Kg,antalya
2026-01-17,Greyfurt,40.0,70.0,55.0,Kg,antalya
2026-01-17,Lime Limon,120.0,230.0,175.0,Kg,antalya
2026-01-17,Limon,30.0,45.0,37.5,Kg,antalya
2026-01-17,Portakal (Sıkmalık),15.0,25.0,20.0,Kg,antalya
2026-01-17,Portakal (Valencia Pak),25.0,35.0,30.0,Kg,antalya
2026-01-19,Greyfurt,40.0,70.0,55.0,Kg,antalya
2026-01-19,Lime Limon,120.0,230.0,175.0,Kg,antalya
2026-01-19,Limon,30.0,45.0,37.5,Kg,antalya
2026-01-19,Portakal (Sıkmalık),15.0,25.0,20.0,Kg,antalya
2026-01-19,Portakal (Valencia Pak),25.0,35.0,30.0,Kg,antalya
2026-01-20,Greyfurt,40.0,70.0,55.0,Kg,antalya
2026-01-20,Lime Limon,120.0,230.0,175.0,Kg,antalya
2026-01-20,Limon,30.0,45.0,37.5,Kg,antalya
2026-01-20,Portakal (Sıkmalık),15.0,25.0,20.0,Kg,antalya
2026-01-20,Portakal (Valencia Pak),25.0,35.0,30.0,Kg,antalya
2026-01-21,Greyfurt,40.0,70.0,55.0,Kg,antalya
2026-01-21,Lime Limon,120.0,230.0,175.0,Kg,antalya
2026-01-21,Limon,30.0,45.0,37.5,Kg,antalya
2026-01-21,Portakal (Sıkmalık),15.0,25.0,20.0,Kg,antalya
2026-01-21,Portakal (Valencia Pak),25.0,35.0,30.0,Kg,antalya
2026-01-22,Greyfurt,40.0,70.0,55.0,Kg,antalya
2026-01-22,Lime Limon,120.0,230.0,175.0,Kg,antalya
2026-01-22,Limon,30.0,55.0,42.5,Kg,antalya
2026-01-22,Portakal (Sıkmalık),15.0,25.0,20.0,Kg,antalya
2026-01-22,Portakal (Valencia Pak),25.0,35.0,30.0,Kg,antalya
2026-01-23,Greyfurt,40.0,70.0,55.0,Kg,antalya
2026-01-23,Lime Limon,120.0,230.0,175.0,Kg,antalya
2026-01-23,Limon,30.0,65.0,47.5,Kg,antalya
2026-01-23,Portakal (Sıkmalık),15.0,25.0,20.0,Kg,antalya
2026-01-23,Portakal (Valencia Pak),25.0,35.0,30.0,Kg,antalya
2026-01-24,Greyfurt,40.0,70.0,55.0,Kg,antalya
2026-01-24,Lime Limon,120.0,230.0,175.0,Kg,antalya
2026-01-24,Limon,30.0,65.0,47.5,Kg,antalya
2026-01-24,Portakal (Sıkmalık),15.0,25.0,20.0,Kg,antalya
2026-01-24,Portakal (Valencia Pak),25.0,35.0,30.0,Kg,antalya
2026-01-26,Greyfurt,40.0,70.0,55.0,Kg,antalya
2026-01-26,Lime Limon,120.0,230.0,175.0,Kg,antalya
2026-01-26,Limon,30.0,70.0,50.0,Kg,antalya
2026-01-26,Portakal (Sıkmalık),15.0,25.0,20.0,Kg,antalya
2026-01-26,Portakal (Valencia Pak),25.0,35.0,30.0,Kg,antalya
2026-01-27,Greyfurt,40.0,70.0,55.0,Kg,antalya
2026-01-27,Lime Limon,120.0,250.0,185.0,Kg,antalya
2026-01-27,Limon,30.0,70.0,50.0,Kg,antalya
2026-01-27,Portakal (Sıkmalık),15.0,25.0,20.0,Kg,antalya
2026-01-27,Portakal (Valencia Pak),25.0,35.0,30.0,Kg,antalya
2026-01-28,Greyfurt,40.0,70.0,55.0,Kg,antalya
2026-01-28,Lime Limon,120.0,250.0,185.0,Kg,antalya
2026-01-28,Limon,30.0,70.0,50.0,Kg,antalya
2026-01-28,Portakal (Sıkmalık),15.0,30.0,22.5,Kg,antalya
2026-01-28,Portakal (Valencia Pak),25.0,40.0,32.5,Kg,antalya
2026-01-29,Greyfurt,40.0,70.0,55.0,Kg,antalya
2026-01-29,Lime Limon,120.0,250.0,185.0,Kg,antalya
2026-01-29,Limon,30.0,70.0,50.0,Kg,antalya
2026-01-29,Portakal (Sıkmalık),15.0,30.0,22.5,Kg,antalya
2026-01-29,Portakal (Valencia Pak),25.0,40.0,32.5,Kg,antalya
2026-01-30,Greyfurt,40.0,70.0,55.0,Kg,antalya
2026-01-30,Lime Limon,120.0,250.0,185.0,Kg,antalya
2026-01-30,Limon,30.0,70.0,50.0,Kg,antalya
2026-01-30,Portakal (Sıkmalık),15.0,30.0,22.5,Kg,antalya
2026-01-30,Portakal (Valencia Pak),25.0,40.0,32.5,Kg,antalya
2026-01-31,Greyfurt,40.0,70.0,55.0,Kg,antalya
2026-01-31,Lime Limon,120.0,250.0,185.0,Kg,antalya
2026-01-31,Limon,30.0,70.0,50.0,Kg,antalya
2026-01-31,Portakal (Sıkmalık),15.0,30.0,22.5,Kg,antalya
2026-01-31,Portakal (Valencia Pak),25.0,40.0,32.5,Kg,antalya
2026-02-02,Greyfurt,40.0,70.0,55.0,Kg,antalya
2026-02-02,Lime Limon,120.0,250.0,185.0,Kg,antalya
2026-02-02,Limon,30.0,70.0,50.0,Kg,antalya
2026-02-02,Portakal (Sıkmalık),20.0,35.0,27.5,Kg,antalya
2026-02-02,Portakal (Valencia Pak),25.0,45.0,35.0,Kg,antalya
2026-02-03,Greyfurt,40.0,70.0,55.0,Kg,antalya
2026-02-03,Lime Limon,120.0,250.0,185.0,Kg,antalya
2026-02-03,Limon,30.0,70.0,50.0,Kg,antalya
2026-02-03,Portakal (Sıkmalık),20.0,35.0,27.5,Kg,antalya
2026-02-03,Portakal (Valencia Pak),25.0,45.0,35.0,Kg,antalya
2026-02-04,Greyfurt,40.0,70.0,55.0,Kg,antalya
2026-02-04,Lime Limon,120.0,250.0,185.0,Kg,antalya
2026-02-04,Limon,30.0,70.0,50.0,Kg,antalya
2026-02-04,Portakal (Sıkmalık),20.0,35.0,27.5,Kg,antalya
2026-02-04,Portakal (Valencia Pak),25.0,45.0,35.0,Kg,antalya
2026-02-05,Greyfurt,40.0,70.0,55.0,Kg,antalya
2026-02-05,Lime Limon,120.0,250.0,185.0,Kg,antalya
2026-02-05,Limon,30.0,70.0,50.0,Kg,antalya
2026-02-05,Portakal (Sıkmalık),20.0,35.0,27.5,Kg,antalya
2026-02-05,Portakal (Valencia Pak),25.0,45.0,35.0,Kg,antalya
2026-02-06,Greyfurt,40.0,70.0,55.0,Kg,antalya
2026-02-06,Lime Limon,120.0,250.0,185.0,Kg,antalya
2026-02-06,Limon,30.0,70.0,50.0,Kg,antalya
2026-02-06,Portakal (Sıkmalık),20.0,35.0,27.5,Kg,antalya
2026-02-06,Portakal (Valencia Pak),25.0,45.0,35.0,Kg,antalya
2026-02-07,Greyfurt,40.0,70.0,55.0,Kg,antalya
2026-02-07,Lime Limon,120.0,250.0,185.0,Kg,antalya
2026-02-07,Limon,30.0,70.0,50.0,Kg,antalya
2026-02-07,Portakal (Sıkmalık),20.0,35.0,27.5,Kg,antalya
2026-02-07,Portakal (Valencia Pak),25.0,45.0,35.0,Kg,antalya
2026-02-09,Greyfurt,40.0,70.0,55.0,Kg,antalya
2026-02-09,Lime Limon,120.0,250.0,185.0,Kg,antalya
2026-02-09,Limon,30.0,70.0,50.0,Kg,antalya
2026-02-09,Portakal (Sıkmalık),20.0,40.0,30.0,Kg,antalya
2026-02-09,Portakal (Valencia Pak),25.0,45.0,35.0,Kg,antalya
2026-02-10,Greyfurt,40.0,70.0,55.0,Kg,antalya
2026-02-10,Lime Limon,120.0,250.0,185.0,Kg,antalya
2026-02-10,Limon,30.0,70.0,50.0,Kg,antalya
2026-02-10,Portakal (Sıkmalık),20.0,40.0,30.0,Kg,antalya
2026-02-10,Portakal (Valencia Pak),25.0,45.0,35.0,Kg,antalya
2026-02-11,Greyfurt,40.0,70.0,55.0,Kg,antalya
2026-02-11,Lime Limon,120.0,250.0,185.0,Kg,antalya
2026-02-11,Limon,30.0,70.0,50.0,Kg,antalya
2026-02-11,Portakal (Sıkmalık),20.0,40.0,30.0,Kg,antalya
2026-02-11,Portakal (Valencia Pak),25.0,45.0,35.0,Kg,antalya
2026-02-12,Greyfurt,40.0,70.0,55.0,Kg,antalya
2026-02-12,Lime Limon,120.0,250.0,185.0,Kg,antalya
2026-02-12,Limon,30.0,60.0,45.0,Kg,antalya
2026-02-12,Portakal (Sıkmalık),20.0,40.0,30.0,Kg,antalya
2026-02-12,Portakal (Valencia Pak),25.0,45.0,35.0,Kg,antalya
2026-02-13,Greyfurt,40.0,70.0,55.0,Kg,antalya
2026-02-13,Lime Limon,120.0,250.0,185.0,Kg,antalya
2026-02-13,Limon,30.0,60.0,45.0,Kg,antalya
2026-02-13,Portakal (Sıkmalık),20.0,40.0,30.0,Kg,antalya
2026-02-13,Portakal (Valencia Pak),25.0,45.0,35.0,Kg,antalya
2026-02-14,Greyfurt,40.0,70.0,55.0,Kg,antalya
2026-02-14,Lime Limon,120.0,250.0,185.0,Kg,antalya
2026-02-14,Limon,30.0,60.0,45.0,Kg,antalya
2026-02-14,Portakal (Sıkmalık),20.0,40.0,30.0,Kg,antalya
2026-02-14,Portakal (Valencia Pak),25.0,45.0,35.0,Kg,antalya
2026-02-16,Greyfurt,40.0,70.0,55.0,Kg,antalya
2026-02-16,Lime Limon,120.0,250.0,185.0,Kg,antalya
2026-02-16,Limon,30.0,60.0,45.0,Kg,antalya
2026-02-16,Portakal (Sıkmalık),20.0,40.0,30.0,Kg,antalya
2026-02-16,Portakal (Valencia Pak),25.0,45.0,35.0,Kg,antalya
2026-02-17,Greyfurt,40.0,70.0,55.0,Kg,antalya
2026-02-17,Lime Limon,120.0,250.0,185.0,Kg,antalya
2026-02-17,Limon,30.0,60.0,45.0,Kg,antalya
2026-02-17,Portakal (Sıkmalık),20.0,40.0,30.0,Kg,antalya
2026-02-17,Portakal (Valencia Pak),25.0,45.0,35.0,Kg,antalya
2026-02-18,Greyfurt,40.0,70.0,55.0,Kg,antalya
2026-02-18,Lime Limon,120.0,250.0,185.0,Kg,antalya
2026-02-18,Limon,30.0,60.0,45.0,Kg,antalya
2026-02-18,Portakal (Sıkmalık),20.0,40.0,30.0,Kg,antalya
2026-02-18,Portakal (Valencia Pak),25.0,45.0,35.0,Kg,antalya
2026-02-19,Greyfurt,40.0,70.0,55.0,Kg,antalya
2026-02-19,Lime Limon,120.0,250.0,185.0,Kg,antalya
2026-02-19,Limon,30.0,60.0,45.0,Kg,antalya
2026-02-19,Portakal (Sıkmalık),20.0,40.0,30.0,Kg,antalya
2026-02-19,Portakal (Valencia Pak),25.0,45.0,35.0,Kg,antalya
2026-02-20,Greyfurt,40.0,70.0,55.0,Kg,antalya
2026-02-20,Lime Limon,120.0,250.0,185.0,Kg,antalya
2026-02-20,Limon,40.0,70.0,55.0,Kg,antalya
2026-02-20,Portakal (Sıkmalık),20.0,40.0,30.0,Kg,antalya
2026-02-20,Portakal (Valencia Pak),25.0,45.0,35.0,Kg,antalya
2026-02-21,Greyfurt,40.0,70.0,55.0,Kg,antalya
2026-02-21,Lime Limon,120.0,250.0,185.0,Kg,antalya
2026-02-21,Limon,40.0,70.0,55.0,Kg,antalya
2026-02-21,Portakal (Sıkmalık),20.0,40.0,30.0,Kg,antalya
2026-02-21,Portakal (Valencia Pak),25.0,45.0,35.0,Kg,antalya
2026-02-23,Greyfurt,40.0,70.0,55.0,Kg,antalya
2026-02-23,Lime Limon,120.0,250.0,185.0,Kg,antalya
2026-02-23,Limon,40.0,70.0,55.0,Kg,antalya
2026-02-23,Portakal (Sıkmalık),20.0,40.0,30.0,Kg,antalya
2026-02-23,Portakal (Valencia Pak),25.0,45.0,35.0,Kg,antalya
2026-02-24,Greyfurt,40.0,70.0,55.0,Kg,antalya
2026-02-24,Lime Limon,120.0,250.0,185.0,Kg,antalya
2026-02-24,Limon,40.0,70.0,55.0,Kg,antalya
2026-02-24,Portakal (Sıkmalık),20.0,40.0,30.0,Kg,antalya
2026-02-24,Portakal (Valencia Pak),25.0,45.0,35.0,Kg,antalya
2026-02-25,Greyfurt,40.0,70.0,55.0,Kg,antalya
2026-02-25,Lime Limon,120.0,250.0,185.0,Kg,antalya
2026-02-25,Limon,40.0,70.0,55.0,Kg,antalya
2026-02-25,Portakal (Sıkmalık),20.0,40.0,30.0,Kg,antalya
2026-02-25,Portakal (Valencia Pak),25.0,45.0,35.0,Kg,antalya
2026-02-26,Greyfurt,40.0,70.0,55.0,Kg,antalya
2026-02-26,Lime Limon,120.0,250.0,185.0,Kg,antalya
2026-02-26,Limon,40.0,70.0,55.0,Kg,antalya
2026-02-26,Portakal (Sıkmalık),20.0,40.0,30.0,Kg,antalya
2026-02-26,Portakal (Valencia Pak),25.0,45.0,35.0,Kg,antalya
2026-02-27,Greyfurt,40.0,70.0,55.0,Kg,antalya
2026-02-27,Lime Limon,120.0,250.0,185.0,Kg,antalya
2026-02-27,Limon,40.0,75.0,57.5,Kg,antalya
2026-02-27,Portakal (Sıkmalık),20.0,40.0,30.0,Kg,antalya
2026-02-27,Portakal (Valencia Pak),25.0,45.0,35.0,Kg,antalya
2026-02-28,Greyfurt,40.0,70.0,55.0,Kg,antalya
2026-02-28,Lime Limon,120.0,250.0,185.0,Kg,antalya
2026-02-28,Limon,40.0,75.0,57.5,Kg,antalya
